Tag,WindowStart,WindowEnd,Split,MSE,SignAcc,Pearson,IC,IR,CR,Prec@K
ws12hd16,2019-07-04,2020-05-04,Train,3.898967658075399e-05,0.8128205128205128,0.8708418075720201,0.8104977086192303,1.103481179942858,1.5687307906400065,0.8397435897435898
ws12hd16,2019-07-04,2020-05-04,Test,0.0005604570941633362,0.5483870967741935,0.01462515909341864,0.01841387730473094,0.0422715410043702,0.023311294325343197,0.5483870967741935
ws12hd16,2019-09-04,2020-07-04,Train,3.553957826939221e-05,0.8288461538461539,0.9223518928429754,0.8759211435667972,1.07961966342936,1.964378094626137,0.8461538461538461
ws12hd16,2019-09-04,2020-07-04,Test,0.0003111561190373631,0.5419354838709678,0.02249474049060862,0.07006101570658484,-0.07676111121588497,-0.025247322686711367,0.5268817204301075
ws12hd16,2019-11-04,2020-09-04,Train,0.00011934118373694316,0.7258064516129032,0.7410868640014079,0.6859945956528135,0.9050835629397203,1.7001426083402356,0.7741935483870968
ws12hd16,2019-11-04,2020-09-04,Test,0.00028017534685217477,0.5303030303030303,-0.018742622161682914,0.043912415925014756,-0.2648270398489435,-0.08400767100474228,0.4949494949494949
ws12hd16,2020-01-04,2020-11-04,Train,3.7590526469276144e-05,0.879746835443038,0.9335888596885891,0.9216145869972364,1.2434113171924834,2.318140961958429,0.8839662447257384
ws12hd16,2020-01-04,2020-11-04,Test,0.00028546990351389787,0.49032258064516127,0.04934799392930151,0.018486390639328328,-0.06895765156826349,-0.020261300488054655,0.4946236559139784
ws12hd16,2020-03-04,2021-01-04,Train,7.812226920271529e-05,0.793125,0.844142206106553,0.8104986778922618,1.0922999249435585,1.9994802856460763,0.8145833333333334
ws12hd16,2020-03-04,2021-01-04,Test,0.00025075159305712344,0.46551724137931033,0.03414376368278262,0.01539097583156019,0.12464110928406096,0.03499749236346981,0.4827586206896552
ws12hd16,2020-05-04,2021-03-04,Train,3.07803637141004e-05,0.8753164556962025,0.9324005848809261,0.9199545366910019,1.3499411696191357,2.0980930278692216,0.8902953586497889
ws12hd16,2020-05-04,2021-03-04,Test,0.00033716933723748366,0.47,0.08645987199307287,0.0037311525683618703,-0.010586976933445976,-0.0036471325341919346,0.4444444444444444
ws12hd16,2020-07-04,2021-05-04,Train,4.119609999996517e-05,0.8346153846153846,0.9108238128234454,0.8887233549727023,1.2996471789703647,2.0470579122973325,0.8589743589743589
ws12hd16,2020-07-04,2021-05-04,Test,0.0002443910135865319,0.4967741935483871,0.012446368748304324,0.03198657030099001,-0.14786421287817114,-0.04334434721294718,0.49462365591397844
ws12hd16,2020-09-04,2021-07-04,Train,3.546628778678851e-05,0.8636363636363636,0.9239902365093567,0.9008139529263762,1.2748882433878472,1.9481238562857335,0.8593073593073594
ws12hd16,2020-09-04,2021-07-04,Test,0.0003322093874936678,0.4483870967741935,0.0032092062334195884,-0.008364156721445526,0.07798445614123874,0.01936007555295085,0.5376344086021505
ws12hd16,2020-11-04,2021-09-04,Train,4.9724210437685906e-05,0.8246753246753247,0.8811966670578055,0.8521124272620654,1.2283401238502725,1.7903030379521088,0.8181818181818182
ws12hd16,2020-11-04,2021-09-04,Test,0.00019221345707313476,0.528125,-0.005423267772604777,0.021865569976269296,0.12289694802838921,0.03295331556877591,0.5208333333333333
ws12hd16,2021-01-04,2021-11-04,Train,2.9493444756511375e-05,0.8664556962025316,0.9227572071890147,0.8943294968941295,1.3226233363799924,1.793843007521931,0.8628691983122362
ws12hd16,2021-01-04,2021-11-04,Test,0.00020877129139177866,0.4806451612903226,0.04617355643860234,0.022708235358093416,-0.053415309027532436,-0.011625404359875599,0.49462365591397844
ws12hd16,2021-03-04,2022-01-04,Train,4.0730308137021966e-05,0.826875,0.8550593156058566,0.8326428005878332,1.3725998092319573,1.505868430890973,0.84375
ws12hd16,2021-03-04,2022-01-04,Test,0.000393232202645346,0.56,0.03438801875583626,0.061946548668216264,-0.05948079162173583,-0.016948886335085383,0.4666666666666666
ws12hd16,2021-05-04,2022-03-04,Train,2.8980178634611318e-05,0.8528301886792453,0.9142167590784631,0.8810376320553842,1.409484783876453,1.7449697117347425,0.8742138364779876
ws12hd16,2021-05-04,2022-03-04,Test,0.0004486254980844421,0.5366666666666666,0.07003968594781708,0.0668569725060252,0.156194593406508,0.05039926258073322,0.49999999999999994
ws12hd16,2021-07-04,2022-05-04,Train,3.695469403189631e-05,0.8382165605095542,0.9168433257856846,0.872915480040974,1.2383857167933503,1.8741536449084035,0.8535031847133758
ws12hd16,2021-07-04,2022-05-04,Test,0.00040603821884034955,0.5064516129032258,0.012808266874071099,0.017217123873263764,-0.0342818682979379,-0.009973197215155914,0.49462365591397844
ws12hd16,2021-09-04,2022-07-04,Train,2.897014598507733e-05,0.8780645161290322,0.9467850998140271,0.928345520988869,1.2591912524433349,2.0956869853306337,0.8752688172043012
ws12hd16,2021-09-04,2022-07-04,Test,0.00043427378781264747,0.4896551724137931,-0.05593182473328138,-0.05647926187467943,-0.10420478352963053,-0.030710904909238113,0.4827586206896552
ws12hd16,2021-11-04,2022-09-04,Train,6.151248049241885e-05,0.8339869281045752,0.9007200698838604,0.8850495793506653,1.218383105782207,2.1488746118136497,0.8169934640522875
ws12hd16,2021-11-04,2022-09-04,Test,0.0005084113560775967,0.478125,-0.046592822731746496,-0.07002589777725195,-0.18878564379218626,-0.0728435510491155,0.4895833333333333
ws12hd16,2022-01-04,2022-11-04,Train,3.5306228314380724e-05,0.8865384615384615,0.9384568573608727,0.9292871069089989,1.248406000407101,2.268199946735086,0.8696581196581198
ws12hd16,2022-01-04,2022-11-04,Test,0.0004317098341442562,0.49375,-0.038210348622879364,-0.07097714656218929,-0.03937293006681172,-0.015575698583964404,0.5416666666666667
ws12hd32,2019-01-04,2019-11-04,Train,6.066869457892764e-06,0.9371794871794872,0.9846130715434643,0.9775136676570254,1.4340565951766562,1.919869430293202,0.9423076923076923
ws12hd32,2019-01-04,2019-11-04,Test,0.0002421935602044195,0.54375,0.015574525809321192,0.027962309202238304,-0.02580613157167889,-0.008729964535045258,0.47916666666666663
ws12hd32,2019-03-04,2020-01-04,Train,6.217361370792877e-06,0.948125,0.9856404279114657,0.9792897371955385,1.3797354039012009,1.8794771666235142,0.925
ws12hd32,2019-03-04,2020-01-04,Test,0.00018979112320899634,0.5233333333333333,0.05250997222628895,0.05960510672340803,0.12074815129262544,0.028652641685536235,0.5555555555555555
ws12hd32,2019-05-04,2020-03-04,Train,7.791435185862861e-06,0.9229299363057325,0.9783215361815721,0.9665507289175452,1.4239287518031483,1.8246090998220708,0.9235668789808917
ws12hd32,2019-05-04,2020-03-04,Test,0.0003124417213979619,0.5344827586206896,-0.0028965097294937764,0.033131641648943305,0.049706203396139514,0.016702421561342887,0.5632183908045977
ws12hd32,2019-07-04,2020-05-04,Train,1.4834988831133122e-05,0.8903846153846153,0.9530027947756393,0.9330298187345785,1.2960200685920624,1.7556362081150647,0.8952991452991452
ws12hd32,2019-07-04,2020-05-04,Test,0.0005250353620353843,0.4774193548387097,-0.03512857133913369,-0.07801774541329924,-0.02759144924880777,-0.010934279066536831,0.48387096774193544
ws12hd32,2019-09-04,2020-07-04,Train,1.074393676847242e-05,0.9044871794871795,0.9785473978377935,0.9618506577768766,1.2158909719606215,2.1589942265387783,0.9059829059829059
ws12hd32,2019-09-04,2020-07-04,Test,0.000302319001404228,0.532258064516129,0.08333623262438539,0.08724813020443635,-0.012775437197529674,-0.003419282582711047,0.5806451612903226
ws12hd32,2019-11-04,2020-09-04,Train,1.3751226286329192e-05,0.9025806451612903,0.974475010755619,0.9603766622708577,1.3383662563341308,2.3370253075040033,0.9290322580645162
ws12hd32,2019-11-04,2020-09-04,Test,0.0003399640104343846,0.5818181818181818,0.10699647687584024,0.169026846393948,-0.1950171997106772,-0.05176108829661452,0.5252525252525252
ws12hd32,2020-01-04,2020-11-04,Train,1.6476688384562866e-05,0.9215189873417722,0.9745560051267337,0.970031710290137,1.3966944860823463,2.509818295932458,0.9240506329113924
ws12hd32,2020-01-04,2020-11-04,Test,0.0002563916974062133,0.5161290322580645,-0.012291054968304425,0.010835807933438324,-0.13910413520830917,-0.04653362887294225,0.47311827956989244
ws12hd32,2020-03-04,2021-01-04,Train,1.7555440141784856e-05,0.9075,0.9672780508315679,0.9600026163292358,1.4000185160799885,2.4052862942420026,0.9125
ws12hd32,2020-03-04,2021-01-04,Test,0.0002791000278448955,0.4724137931034483,-0.04584341866331023,-0.03697563794587416,0.11375076958877699,0.02199229703689463,0.45977011494252873
ws12hd32,2020-05-04,2021-03-04,Train,6.127304273830251e-06,0.9322784810126582,0.9892839259116046,0.9853943964949341,1.524582539803943,2.2690024404931437,0.9367088607594937
ws12hd32,2020-05-04,2021-03-04,Test,0.0003890647819026479,0.4766666666666667,-0.11077174337468898,-0.14028822542472694,-0.11720298082858108,-0.043915511258692384,0.4444444444444445
ws12hd32,2020-07-04,2021-05-04,Train,1.1257776575401704e-05,0.9301282051282052,0.9827609112954374,0.9780099179116447,1.4988145298853743,2.2768520199476656,0.9188034188034189
ws12hd32,2020-07-04,2021-05-04,Test,0.00022561048711505188,0.5580645161290323,0.0457398633876649,0.09668356120653802,0.007866430740185767,0.0020088594893218053,0.5698924731182795
ws12hd32,2020-09-04,2021-07-04,Train,7.3242322680421e-06,0.948051948051948,0.9884278607856728,0.9844226758437475,1.4652947869166024,2.1503262491704893,0.9285714285714286
ws12hd32,2020-09-04,2021-07-04,Test,0.00020449472813454503,0.5193548387096775,0.05109910359763429,0.07802417466664922,0.28966329974449445,0.07911301352565278,0.5913978494623656
ws12hd32,2020-11-04,2021-09-04,Train,8.262016436880499e-06,0.9487012987012987,0.9834326951984074,0.9793041289619622,1.524424967417072,2.106948131313679,0.9177489177489178
ws12hd32,2020-11-04,2021-09-04,Test,0.0001944911307616491,0.503125,0.012423944478909418,-0.02649562007441479,0.004694243864258552,0.0012989746082484425,0.46874999999999994
ws12hd32,2021-01-04,2021-11-04,Train,7.661373900311677e-06,0.9563291139240506,0.9874201680836588,0.9822187342986098,1.494548542835848,1.9786289982568392,0.9324894514767933
ws12hd32,2021-01-04,2021-11-04,Test,0.00021385234433260225,0.5032258064516129,0.014178522173176823,-0.011092794426715192,-0.002231795178174427,-0.00044115834586942564,0.5591397849462366
ws12hd32,2021-03-04,2022-01-04,Train,7.937543268519532e-06,0.92375,0.976463964467425,0.9685606100473132,1.7475341065942573,1.8165835653193432,0.94375
ws12hd32,2021-03-04,2022-01-04,Test,0.00039103356325949297,0.46,-0.11475245773582363,-0.07808008277443282,-0.14924641006741313,-0.05980700329879742,0.4888888888888889
ws12hd32,2021-05-04,2022-03-04,Train,8.677068353273084e-06,0.9213836477987422,0.9773959727077581,0.9683153980717288,1.5856630458378496,1.9133944758815322,0.9308176100628931
ws12hd32,2021-05-04,2022-03-04,Test,0.0004503678306715107,0.5266666666666666,0.05449904926439738,0.08364138308663294,0.032284629297019474,0.010867113378518683,0.46666666666666673
ws12hd32,2021-07-04,2022-05-04,Train,1.0590754917337535e-05,0.9222929936305733,0.9780545644347691,0.9650555739401374,1.4070407497474364,2.0526598209500517,0.9129511677282378
ws12hd32,2021-07-04,2022-05-04,Test,0.0003647274975567514,0.4774193548387097,-0.027058971182859243,-0.0570014994617446,-0.13305389771868625,-0.05527424980202702,0.47311827956989244
ws12hd32,2021-09-04,2022-07-04,Train,1.4069494450205792e-05,0.9309677419354838,0.9818572591595807,0.9760067908132168,1.3599242079748086,2.227375616518561,0.9053763440860215
ws12hd32,2021-09-04,2022-07-04,Test,0.00046487616917729937,0.4689655172413793,-0.019985125445692295,-0.04559209050222733,0.01890624473926287,0.006006892846565743,0.5057471264367815
ws12hd32,2021-11-04,2022-09-04,Train,1.3286675115613005e-05,0.9287581699346406,0.9824842142902839,0.9754720705302415,1.3895132804528016,2.415351554109691,0.9019607843137255
ws12hd32,2021-11-04,2022-09-04,Test,0.00033512225855829086,0.496875,0.014752303894412469,0.029837879566500983,-0.30360776127833544,-0.08503992418302757,0.46874999999999994
ws12hd32,2022-01-04,2022-11-04,Train,1.228425226931866e-05,0.9282051282051282,0.9805858856391458,0.9753730444703953,1.3106548066195316,2.3689632843117776,0.9038461538461539
ws12hd32,2022-01-04,2022-11-04,Test,0.00040171599375417603,0.46875,-0.06202102979851694,-0.05102504376722096,-0.011761366969768828,-0.004412985619018702,0.5416666666666666
ws12hd64,2019-01-04,2019-11-04,Train,6.418532431661026e-06,0.9538461538461539,0.9904553506432529,0.9873274329721987,1.4415594469694204,1.9260797368605704,0.9444444444444445
ws12hd64,2019-01-04,2019-11-04,Test,0.00023172008504402514,0.525,0.0386929963053326,0.044620675006591864,-0.07886994230964477,-0.023159091749975335,0.53125
ws12hd64,2019-03-04,2020-01-04,Train,6.619669580913924e-06,0.950625,0.987469895301151,0.9844062494668195,1.4028894149267355,1.8921812270815705,0.93125
ws12hd64,2019-03-04,2020-01-04,Test,0.0001667408333876013,0.5166666666666667,0.04866463465877539,0.043692485472060796,0.1565240488779668,0.0359576457641862,0.5111111111111111
ws12hd64,2019-05-04,2020-03-04,Train,5.464937170438658e-06,0.9528662420382166,0.9899153133558777,0.9852069422986639,1.460832848298833,1.8602921256578757,0.9426751592356688
ws12hd64,2019-05-04,2020-03-04,Test,0.00032330369350631085,0.4896551724137931,-0.02156374039066671,0.01244124843011377,-0.12873682559335736,-0.041276349271418544,0.48275862068965514
ws12hd64,2019-07-04,2020-05-04,Train,4.788589808719668e-06,0.9544871794871795,0.992467793528047,0.9887679664915149,1.405045636357304,1.850828873600897,0.9358974358974359
ws12hd64,2019-07-04,2020-05-04,Test,0.0004952687259838954,0.532258064516129,-0.0577629607474755,-0.07590983812255019,0.026654194226757133,0.014263262138024084,0.5483870967741935
ws12hd64,2019-09-04,2020-07-04,Train,1.2031161899344839e-05,0.9192307692307692,0.9784251882994167,0.9652028345777629,1.2309272354534955,2.1715573526251823,0.9081196581196582
ws12hd64,2019-09-04,2020-07-04,Test,0.00034910101567189763,0.49032258064516127,-0.01715516620807416,-0.014551324591676124,-0.022113840724674816,-0.0079940200149374,0.5268817204301075
ws12hd64,2019-11-04,2020-09-04,Train,8.584967533590572e-06,0.9419354838709677,0.9904707223880829,0.9854187304050003,1.3935619065053575,2.386728368685758,0.9376344086021504
ws12hd64,2019-11-04,2020-09-04,Test,0.000286129920569998,0.5363636363636364,0.041889016975533745,0.10649884922559602,0.046340182487366134,0.012524999421046658,0.5656565656565656
ws12hd64,2020-01-04,2020-11-04,Train,1.1679134488170838e-05,0.9582278481012658,0.9914425427376691,0.9893462557085421,1.4244725009620351,2.555191896567808,0.940928270042194
ws12hd64,2020-01-04,2020-11-04,Test,0.0002477432185675082,0.5064516129032258,0.06024319374613214,0.05312045327477973,0.16279472918743085,0.0463096801872945,0.5268817204301075
ws12hd64,2020-03-04,2021-01-04,Train,8.464657244046209e-06,0.955,0.9905629605416544,0.9885791709352055,1.5039276147301759,2.4975640681123927,0.9479166666666667
ws12hd64,2020-03-04,2021-01-04,Test,0.0002321575742187301,0.5103448275862069,0.1303771100395522,0.1079238026025742,0.4450518972389615,0.10475446436528656,0.5517241379310344
ws12hd64,2020-05-04,2021-03-04,Train,8.164441730620821e-06,0.9443037974683545,0.9890812874066357,0.9863051838533766,1.512823987499542,2.2690637245587673,0.9409282700421943
ws12hd64,2020-05-04,2021-03-04,Test,0.00031699193412503647,0.5366666666666666,0.08789077787087769,0.05776641962688474,-0.018453358558730246,-0.007027687096832075,0.4666666666666666
ws12hd64,2020-07-04,2021-05-04,Train,1.0945445975018506e-05,0.9352564102564103,0.9866299180218707,0.9828362678182183,1.526759485828344,2.290872215247178,0.9316239316239315
ws12hd64,2020-07-04,2021-05-04,Test,0.000223226467768407,0.4967741935483871,-0.014116198974783428,-0.0409495046942518,-0.0848064684119644,-0.0259128395630793,0.5376344086021505
ws12hd64,2020-09-04,2021-07-04,Train,9.555218814983859e-06,0.9448051948051948,0.9880868190957417,0.9844350889718521,1.4790140621163985,2.1547647747070027,0.9242424242424241
ws12hd64,2020-09-04,2021-07-04,Test,0.00022378222029147016,0.5225806451612903,0.0271660943975395,0.0861722236040857,0.10007802149997803,0.02815035535164089,0.5053763440860214
ws12hd64,2020-11-04,2021-09-04,Train,9.998501709363773e-06,0.9558441558441558,0.9892152328022294,0.9861321197101341,1.5368078897842035,2.1185430190639645,0.9242424242424243
ws12hd64,2020-11-04,2021-09-04,Test,0.000184364919465276,0.49375,-0.07067695625255153,-0.0067764333636070664,-0.1244878252213585,-0.034720026215468026,0.45833333333333326
ws12hd64,2021-01-04,2021-11-04,Train,6.467934477777053e-06,0.9550632911392405,0.9914251359444617,0.9885528179656415,1.5020089486081287,1.9906675632050401,0.930379746835443
ws12hd64,2021-01-04,2021-11-04,Test,0.0001759957723186063,0.5064516129032258,-0.04724299186482034,-0.04493410525234562,-0.07703671258449013,-0.01876756381016153,0.5268817204301075
ws12hd64,2021-03-04,2022-01-04,Train,6.042907331951508e-06,0.9475,0.9878422204755852,0.9836101790245587,1.7881107954446505,1.8465560130920233,0.9583333333333333
ws12hd64,2021-03-04,2022-01-04,Test,0.00037185472194972783,0.4666666666666667,-0.05364260402185748,-0.031617504573418345,0.027444472426114665,0.01067312228510833,0.4888888888888888
ws12hd64,2021-05-04,2022-03-04,Train,6.539853472867806e-06,0.9490566037735849,0.9857031494514008,0.9794830973646809,1.6119409040607025,1.9311943008822727,0.9329140461215933
ws12hd64,2021-05-04,2022-03-04,Test,0.00041880000192918727,0.5333333333333333,0.11417543437486374,0.039349552700536104,0.26417907502253857,0.10466498440891366,0.5
ws12hd64,2021-07-04,2022-05-04,Train,8.14676079972291e-06,0.9337579617834395,0.9872757110014192,0.9805911450000697,1.4527710181102402,2.093489012635714,0.9214437367303608
ws12hd64,2021-07-04,2022-05-04,Test,0.00034848714483155937,0.5387096774193548,0.007425020517091945,0.04765065864536874,-0.14351558345949317,-0.04387794234646895,0.47311827956989244
ws12hd64,2021-09-04,2022-07-04,Train,1.0745705388565204e-05,0.9612903225806452,0.990806508585949,0.9897271518258112,1.3920737152909206,2.2596348991092334,0.9161290322580645
ws12hd64,2021-09-04,2022-07-04,Test,0.0003834194694365171,0.5103448275862069,0.050897998150415624,0.026212216934529173,0.223689156927461,0.06754216385461899,0.5862068965517241
ws12hd64,2021-11-04,2022-09-04,Train,1.2528606966441476e-05,0.9529411764705882,0.991009293380404,0.9895764817304592,1.4132491449266074,2.4537151519937606,0.9150326797385621
ws12hd64,2021-11-04,2022-09-04,Test,0.0003053240898615706,0.5125,0.008053844064971734,0.04142673891713489,-0.3046264715490378,-0.09034285710157851,0.45833333333333326
ws12hd64,2022-01-04,2022-11-04,Train,7.0903246184022244e-06,0.9525641025641025,0.9917439452417236,0.990145886697586,1.332997055427904,2.4008904312664874,0.9188034188034189
ws12hd64,2022-01-04,2022-11-04,Test,0.0003938748854529545,0.440625,-0.10426766081267519,-0.14851374558963454,-0.10724000017883156,-0.041273643003312044,0.5104166666666666
ws12hd128,2019-01-04,2019-11-04,Train,5.697163040992459e-06,0.9621794871794872,0.9919361505954497,0.9889637590786046,1.4370103076592176,1.920743680235527,0.9401709401709403
ws12hd128,2019-01-04,2019-11-04,Test,0.00022625295748605962,0.50625,0.059732090625482556,0.07356590396390589,0.016342536148340157,0.005910463681057819,0.5104166666666666
ws12hd128,2019-03-04,2020-01-04,Train,7.383502327974408e-06,0.946875,0.9884701701030041,0.9842533211838657,1.4114740149907061,1.8954204527527763,0.9333333333333333
ws12hd128,2019-03-04,2020-01-04,Test,0.00017738666395708896,0.5,0.04610015147309405,0.04794319936888187,0.10070273140363041,0.022416740336141744,0.5444444444444444
ws12hd128,2019-05-04,2020-03-04,Train,5.517405229688887e-06,0.9573248407643312,0.9895592817365222,0.988224337038666,1.4656745341058293,1.8658367772173419,0.9426751592356688
ws12hd128,2019-05-04,2020-03-04,Test,0.0002345263623047688,0.5137931034482759,-0.06980565668695946,-0.0554019462283983,-0.10639159612270656,-0.035308409723880066,0.4712643678160918
ws12hd128,2019-07-04,2020-05-04,Train,7.534211413511304e-06,0.9493589743589743,0.9827818897851481,0.981285281820584,1.38469641612142,1.8252393121817425,0.9294871794871795
ws12hd128,2019-07-04,2020-05-04,Test,0.0004561074068835957,0.4870967741935484,-0.045755360743381636,-0.05883369445293823,-0.017348942412771105,-0.0068836611272028204,0.5053763440860215
ws12hd128,2019-09-04,2020-07-04,Train,1.9133357085370954e-05,0.9128205128205128,0.9690287558447418,0.959690002138405,1.2197387564732243,2.1613049862152063,0.9145299145299145
ws12hd128,2019-09-04,2020-07-04,Test,0.00027823163465916245,0.5516129032258065,0.14627228898317507,0.15872683714274494,0.055509960804487384,0.01572382728365038,0.5268817204301075
ws12hd128,2019-11-04,2020-09-04,Train,7.934356986191185e-06,0.9490322580645161,0.9916888625856579,0.9887733456441294,1.3941408384872487,2.396044013381842,0.9419354838709677
ws12hd128,2019-11-04,2020-09-04,Test,0.0002797364606520413,0.5212121212121212,0.05591891415818185,0.04160969839442552,-0.04954773335602475,-0.018743144674582744,0.4949494949494949
ws12hd128,2020-01-04,2020-11-04,Train,9.638285355894213e-06,0.9531645569620253,0.9906834216750708,0.9889180135253756,1.4238264858913827,2.5480266011915944,0.9430379746835443
ws12hd128,2020-01-04,2020-11-04,Test,0.000248479123953537,0.5161290322580645,-0.024161664908634316,0.0015063104316682817,-0.07571470296350616,-0.023848298745385695,0.49462365591397844
ws12hd128,2020-03-04,2021-01-04,Train,9.887308665877741e-06,0.95375,0.9921151926926328,0.9905705155301656,1.501546885540887,2.5076401429998736,0.95
ws12hd128,2020-03-04,2021-01-04,Test,0.00024224023357901852,0.4724137931034483,0.04607303514066037,0.009745904118656301,0.09519220850760532,0.028603501538038367,0.4597701149425287
ws12hd128,2020-05-04,2021-03-04,Train,1.1159433379777095e-05,0.95,0.9874340686148719,0.9836349117199095,1.5116560834740633,2.266003651011482,0.9345991561181436
ws12hd128,2020-05-04,2021-03-04,Test,0.00035441592995565254,0.51,-0.057892062782280214,-0.0747941643796042,0.0741340205654903,0.027476021032232067,0.5111111111111111
ws12hd128,2020-07-04,2021-05-04,Train,9.970814271056587e-06,0.9525641025641025,0.9889711292113981,0.9866964639621776,1.531764144644365,2.298700435109974,0.9380341880341879
ws12hd128,2020-07-04,2021-05-04,Test,0.0002341740534941574,0.5096774193548387,-0.079002835316683,-0.042929317850643946,-0.2228820801739476,-0.0699069183130019,0.44086021505376344
ws12hd128,2020-09-04,2021-07-04,Train,7.69221874017579e-06,0.9545454545454546,0.9922823251305779,0.9899210081820429,1.4772914700440691,2.168264179687972,0.9264069264069266
ws12hd128,2020-09-04,2021-07-04,Test,0.00020976972030138527,0.5129032258064516,0.0013561717081741406,0.017745208318437743,0.008023040614108667,0.002415117511471456,0.5591397849462365
ws12hd128,2020-11-04,2021-09-04,Train,5.443744885258935e-06,0.9603896103896103,0.993030700777457,0.9912356631762707,1.533291902859394,2.1207628650194716,0.9242424242424243
ws12hd128,2020-11-04,2021-09-04,Test,0.00017586645578644128,0.440625,-0.09736017223135292,-0.0948587144405707,0.019798046023592638,0.00501366194157562,0.49999999999999994
ws12hd128,2021-01-04,2021-11-04,Train,7.96238182263203e-06,0.9645569620253165,0.992249855287322,0.9905800088343808,1.5074327510468597,1.9902082649031771,0.930379746835443
ws12hd128,2021-01-04,2021-11-04,Test,0.0001725623905812315,0.5387096774193548,0.09205164410688305,0.07357473089747167,0.24128332848922757,0.04300761724782069,0.5591397849462365
ws12hd128,2021-03-04,2022-01-04,Train,7.381183519537343e-06,0.948125,0.9833528275601768,0.9802679770109383,1.8152096260873516,1.8498364718222446,0.9520833333333334
ws12hd128,2021-03-04,2022-01-04,Test,0.0003895886174724484,0.49,-0.1708048280932691,-0.11530610158714448,-0.19765919331559872,-0.08560974066270846,0.43333333333333335
ws12hd128,2021-05-04,2022-03-04,Train,6.710941530368301e-06,0.9553459119496855,0.9894307183435769,0.9871170205031374,1.6334747653622967,1.93322551770855,0.9350104821802936
ws12hd128,2021-05-04,2022-03-04,Test,0.00042636381981306186,0.5433333333333333,0.036566803254948294,0.07817621064414215,0.06948193734548783,0.032401234398145025,0.4222222222222222
ws12hd128,2021-07-04,2022-05-04,Train,7.231730018635675e-06,0.9477707006369427,0.9906856189127847,0.9867059771450237,1.4647866734453345,2.1060895448944565,0.9299363057324841
ws12hd128,2021-07-04,2022-05-04,Test,0.00036095140084497015,0.5290322580645161,-0.030138985358178397,0.0016750870825751267,-0.17690671644897596,-0.057502657327034704,0.4623655913978495
ws12hd128,2021-09-04,2022-07-04,Train,7.931369420991628e-06,0.9464516129032258,0.9926469556412949,0.9909970408963683,1.39355598946843,2.2569464909642116,0.913978494623656
ws12hd128,2021-09-04,2022-07-04,Test,0.00034334356425420447,0.506896551724138,0.11605600816567029,0.08624910942377519,0.20378613936742665,0.06058064735625089,0.5747126436781609
ws12hd128,2021-11-04,2022-09-04,Train,9.452994945989085e-06,0.9535947712418301,0.9909875364545722,0.9884525745877517,1.4106814599638173,2.444397871701921,0.9084967320261438
ws12hd128,2021-11-04,2022-09-04,Test,0.00026275930679977254,0.55625,0.09056420186699529,0.12841166616724214,0.008789607982967917,0.0028461609831576876,0.4895833333333333
ws12hd128,2022-01-04,2022-11-04,Train,2.350895834583882e-05,0.9230769230769231,0.9744288788096583,0.9703544136470027,1.2968729207931708,2.345268981620534,0.8910256410256411
ws12hd128,2022-01-04,2022-11-04,Test,0.000322356512848053,0.521875,0.05268832415947617,-0.001445082736113671,0.06373018785508454,0.019637374997937232,0.5625
ws16hd16,2019-01-04,2019-11-04,Train,2.2909821112456132e-05,0.8690789473684211,0.9279372092714423,0.8984995033590208,1.2711325806718536,1.6759931201408067,0.8925438596491228
ws16hd16,2019-01-04,2019-11-04,Test,0.0003089667400309364,0.44642857142857145,-0.1770314134457706,-0.20060787947368133,-0.3234366768338084,-0.10793446687666543,0.38095238095238093
ws16hd16,2019-03-04,2020-01-04,Train,3.427452094752172e-05,0.8423076923076923,0.8958957076270853,0.8523399021283035,1.1749886754333831,1.59528176697911,0.8525641025641025
ws16hd16,2019-03-04,2020-01-04,Test,0.000165907972777654,0.46153846153846156,-0.03028395874520562,-0.05296437020574951,0.06393204931612095,0.011796873425301405,0.4487179487179487
ws16hd16,2019-05-04,2020-03-04,Train,5.077730833555761e-05,0.7862745098039216,0.8320164078405077,0.7623560124046026,1.063769665324264,1.4354962893712433,0.8126361655773421
ws16hd16,2019-05-04,2020-03-04,Test,0.00025500121199424473,0.484,-0.03838885040560114,-0.008019200307204915,0.2973416006453194,0.06252319876892126,0.5066666666666666
ws16hd16,2019-07-04,2020-05-04,Train,5.641476566318162e-05,0.7697368421052632,0.8071988986727197,0.7421329768524133,0.9616903076262256,1.3618721476778557,0.7960526315789472
ws16hd16,2019-07-04,2020-05-04,Test,0.0005046172578051065,0.4703703703703704,-0.06555091962698734,-0.08696933809486791,0.1241414908619044,0.05151855025814235,0.5432098765432098
ws16hd16,2019-09-04,2020-07-04,Train,4.067980514600149e-05,0.8223684210526315,0.9120046259019887,0.8611916753244836,1.0674781822946822,1.9195387746064447,0.8552631578947368
ws16hd16,2019-09-04,2020-07-04,Test,0.0002563526631538541,0.5592592592592592,0.12870906880685581,0.14706587958072886,0.2203513454606686,0.06865760635447558,0.5802469135802468
ws16hd16,2019-11-04,2020-09-04,Train,3.9241345939945776e-05,0.8470198675496688,0.9223868049590891,0.8871350154598655,1.178528757305747,2.083413277839747,0.8719646799116997
ws16hd16,2019-11-04,2020-09-04,Test,0.00026653728481623804,0.5586206896551724,0.10374690315432922,0.10572441100820831,0.04073138776224191,0.013664398199120248,0.5172413793103448
