2025-07-25 09:24:08,068 | INFO | Epoch 89/600 | Train Loss: 0.8730 | Val Loss: 0.7308
2025-07-25 09:24:10,972 | INFO | Epoch 90/600 | Train Loss: 0.8600 | Val Loss: 0.7199
2025-07-25 09:24:13,728 | INFO | Epoch 91/600 | Train Loss: 0.8347 | Val Loss: 0.7140
2025-07-25 09:24:16,460 | INFO | Epoch 92/600 | Train Loss: 0.8649 | Val Loss: 0.7131
2025-07-25 09:24:19,378 | INFO | Epoch 93/600 | Train Loss: 0.8732 | Val Loss: 0.7134
2025-07-25 09:24:22,334 | INFO | Epoch 94/600 | Train Loss: 0.8564 | Val Loss: 0.7223
2025-07-25 09:24:25,274 | INFO | Epoch 95/600 | Train Loss: 0.8619 | Val Loss: 0.7085
2025-07-25 09:24:28,210 | INFO | Epoch 96/600 | Train Loss: 0.8556 | Val Loss: 0.7044
2025-07-25 09:24:31,104 | INFO | Epoch 97/600 | Train Loss: 0.8480 | Val Loss: 0.6975
2025-07-25 09:24:34,065 | INFO | Epoch 98/600 | Train Loss: 0.8434 | Val Loss: 0.7130
2025-07-25 09:24:37,032 | INFO | Epoch 99/600 | Train Loss: 0.8389 | Val Loss: 0.6977
2025-07-25 09:24:39,965 | INFO | Epoch 100/600 | Train Loss: 0.8391 | Val Loss: 0.6947
2025-07-25 09:24:42,846 | INFO | Epoch 101/600 | Train Loss: 0.8498 | Val Loss: 0.7039
2025-07-25 09:24:45,682 | INFO | Epoch 102/600 | Train Loss: 0.8369 | Val Loss: 0.7057
2025-07-25 09:24:48,604 | INFO | Epoch 103/600 | Train Loss: 0.8325 | Val Loss: 0.7073
2025-07-25 09:24:51,537 | INFO | Epoch 104/600 | Train Loss: 0.8216 | Val Loss: 0.6818
2025-07-25 09:24:54,496 | INFO | Epoch 105/600 | Train Loss: 0.8190 | Val Loss: 0.6771
2025-07-25 09:24:57,425 | INFO | Epoch 106/600 | Train Loss: 0.8570 | Val Loss: 0.6776
2025-07-25 09:25:00,401 | INFO | Epoch 107/600 | Train Loss: 0.8209 | Val Loss: 0.6780
2025-07-25 09:25:03,343 | INFO | Epoch 108/600 | Train Loss: 0.8110 | Val Loss: 0.6638
2025-07-25 09:25:06,281 | INFO | Epoch 109/600 | Train Loss: 0.8199 | Val Loss: 0.6668
2025-07-25 09:25:09,201 | INFO | Epoch 110/600 | Train Loss: 0.8062 | Val Loss: 0.6630
2025-07-25 09:25:12,160 | INFO | Epoch 111/600 | Train Loss: 0.8109 | Val Loss: 0.6699
2025-07-25 09:25:15,052 | INFO | Epoch 112/600 | Train Loss: 0.8071 | Val Loss: 0.6477
2025-07-25 09:25:17,954 | INFO | Epoch 113/600 | Train Loss: 0.8042 | Val Loss: 0.6576
2025-07-25 09:25:20,978 | INFO | Epoch 114/600 | Train Loss: 0.7954 | Val Loss: 0.6630
2025-07-25 09:25:23,914 | INFO | Epoch 115/600 | Train Loss: 0.8197 | Val Loss: 0.6585
2025-07-25 09:25:26,814 | INFO | Epoch 116/600 | Train Loss: 0.8086 | Val Loss: 0.6473
2025-07-25 09:25:29,706 | INFO | Epoch 117/600 | Train Loss: 0.8205 | Val Loss: 0.6528
2025-07-25 09:25:32,621 | INFO | Epoch 118/600 | Train Loss: 0.8026 | Val Loss: 0.6416
2025-07-25 09:25:35,544 | INFO | Epoch 119/600 | Train Loss: 0.8222 | Val Loss: 0.6463
2025-07-25 09:25:38,448 | INFO | Epoch 120/600 | Train Loss: 0.8114 | Val Loss: 0.6509
2025-07-25 09:25:41,410 | INFO | Epoch 121/600 | Train Loss: 0.8023 | Val Loss: 0.6364
2025-07-25 09:25:44,341 | INFO | Epoch 122/600 | Train Loss: 0.7988 | Val Loss: 0.6303
2025-07-25 09:25:47,253 | INFO | Epoch 123/600 | Train Loss: 0.7851 | Val Loss: 0.6250
2025-07-25 09:25:50,147 | INFO | Epoch 124/600 | Train Loss: 0.7956 | Val Loss: 0.6241
2025-07-25 09:25:53,067 | INFO | Epoch 125/600 | Train Loss: 0.7823 | Val Loss: 0.6268
2025-07-25 09:25:56,011 | INFO | Epoch 126/600 | Train Loss: 0.8021 | Val Loss: 0.6198
2025-07-25 09:25:58,926 | INFO | Epoch 127/600 | Train Loss: 0.7762 | Val Loss: 0.6110
2025-07-25 09:26:01,863 | INFO | Epoch 128/600 | Train Loss: 0.7793 | Val Loss: 0.6130
2025-07-25 09:26:04,784 | INFO | Epoch 129/600 | Train Loss: 0.7881 | Val Loss: 0.6058
2025-07-25 09:26:07,705 | INFO | Epoch 130/600 | Train Loss: 0.7874 | Val Loss: 0.6062
2025-07-25 09:26:10,623 | INFO | Epoch 131/600 | Train Loss: 0.7511 | Val Loss: 0.6030
2025-07-25 09:26:13,546 | INFO | Epoch 132/600 | Train Loss: 0.7881 | Val Loss: 0.5980
2025-07-25 09:26:16,518 | INFO | Epoch 133/600 | Train Loss: 0.7702 | Val Loss: 0.6019
2025-07-25 09:26:19,484 | INFO | Epoch 134/600 | Train Loss: 0.7524 | Val Loss: 0.5953
2025-07-25 09:26:22,386 | INFO | Epoch 135/600 | Train Loss: 0.7433 | Val Loss: 0.5938
2025-07-25 09:26:25,287 | INFO | Epoch 136/600 | Train Loss: 0.7718 | Val Loss: 0.5862
2025-07-25 09:26:28,233 | INFO | Epoch 137/600 | Train Loss: 0.7792 | Val Loss: 0.6014
